"index","trait","values","flag","transf","transf_val"
13,"Ni60",0.450387769,"Skewed","",NA
13,"Ni60",0.811587924,"Skewed","",NA
13,"Ni60",0.312967086,"Skewed","",NA
13,"Ni60",0.571443768,"Skewed","",NA
13,"Ni60",0.361586263,"Skewed","",NA
13,"Ni60",0.254076987,"Skewed","",NA
13,"Ni60",0.303371689,"Skewed","",NA
13,"Ni60",0.305192774,"Skewed","",NA
13,"Ni60",0.712711407,"Skewed","",NA
13,"Ni60",0.266971618,"Skewed","",NA
13,"Ni60",0.342726509,"Skewed","",NA
13,"Ni60",0.439710481,"Skewed","",NA
13,"Ni60",0.640157827,"Skewed","",NA
13,"Ni60",0.388690998,"Skewed","",NA
13,"Ni60",0.48202871,"Skewed","",NA
13,"Ni60",0.390610706,"Skewed","",NA
13,"Ni60",0.499388639,"Skewed","",NA
13,"Ni60",0.237066467,"Skewed","",NA
13,"Ni60",0.455279823,"Skewed","",NA
13,"Ni60",0.487476597,"Skewed","",NA
13,"Ni60",0.378843408,"Skewed","",NA
13,"Ni60",0.468017348,"Skewed","",NA
13,"Ni60",0.387441493,"Skewed","",NA
13,"Ni60",0.663038098,"Skewed","",NA
13,"Ni60",0.592165122,"Skewed","",NA
13,"Ni60",0.484501555,"Skewed","",NA
13,"Ni60",0.5070965965,"Skewed","",NA
13,"Ni60",0.394044642,"Skewed","",NA
13,"Ni60",0.481613386,"Skewed","",NA
13,"Ni60",0.458869048,"Skewed","",NA
13,"Ni60",0.304575696,"Skewed","",NA
13,"Ni60",0.286568185,"Skewed","",NA
13,"Ni60",0.411845076,"Skewed","",NA
13,"Ni60",0.348016709,"Skewed","",NA
13,"Ni60",0.388458551,"Skewed","",NA
13,"Ni60",0.621059321,"Skewed","",NA
13,"Ni60",0.347820774,"Skewed","",NA
13,"Ni60",0.336740234,"Skewed","",NA
13,"Ni60",0.207193822,"Skewed","",NA
13,"Ni60",0.36033022,"Skewed","",NA
13,"Ni60",0.47082301,"Skewed","",NA
13,"Ni60",0.428067056,"Skewed","",NA
13,"Ni60",0.405907834,"Skewed","",NA
13,"Ni60",0.480954977,"Skewed","",NA
13,"Ni60",0.416156772,"Skewed","",NA
13,"Ni60",0.325830726,"Skewed","",NA
13,"Ni60",0.373356626,"Skewed","",NA
13,"Ni60",0.53342846,"Skewed","",NA
13,"Ni60",0.403303934,"Skewed","",NA
13,"Ni60",0.365921893,"Skewed","",NA
13,"Ni60",0.385942924,"Skewed","",NA
13,"Ni60",0.484708222,"Skewed","",NA
13,"Ni60",0.371862097,"Skewed","",NA
13,"Ni60",0.444353872,"Skewed","",NA
13,"Ni60",0.309358809,"Skewed","",NA
13,"Ni60",0.578260763,"Skewed","",NA
13,"Ni60",0.742845614,"Skewed","",NA
13,"Ni60",0.383879905,"Skewed","",NA
13,"Ni60",0.394973314,"Skewed","",NA
13,"Ni60",0.631513939,"Skewed","",NA
13,"Ni60",0.491794138,"Skewed","",NA
13,"Ni60",0.555227681,"Skewed","",NA
13,"Ni60",0.613903604,"Skewed","",NA
13,"Ni60",0.542721666,"Skewed","",NA
13,"Ni60",0.419422267,"Skewed","",NA
13,"Ni60",0.389040308,"Skewed","",NA
13,"Ni60",0.657959067,"Skewed","",NA
13,"Ni60",0.282494093,"Skewed","",NA
13,"Ni60",0.388315909,"Skewed","",NA
13,"Ni60",0.33556942,"Skewed","",NA
13,"Ni60",0.308444215,"Skewed","",NA
13,"Ni60",0.490644126,"Skewed","",NA
13,"Ni60",0.48083979,"Skewed","",NA
13,"Ni60",0.398536208,"Skewed","",NA
13,"Ni60",0.397108874,"Skewed","",NA
13,"Ni60",0.506327306,"Skewed","",NA
13,"Ni60",0.538411753,"Skewed","",NA
13,"Ni60",0.430669805,"Skewed","",NA
13,"Ni60",0.321565148,"Skewed","",NA
13,"Ni60",0.410401816,"Skewed","",NA
13,"Ni60",0.500548505,"Skewed","",NA
13,"Ni60",0.484968832,"Skewed","",NA
13,"Ni60",0.311325187,"Skewed","",NA
13,"Ni60",0.449837497,"Skewed","",NA
13,"Ni60",0.486769014,"Skewed","",NA
13,"Ni60",0.478688925,"Skewed","",NA
13,"Ni60",0.519265784,"Skewed","",NA
13,"Ni60",0.500893201,"Skewed","",NA
13,"Ni60",0.418856453,"Skewed","",NA
13,"Ni60",0.890618711,"Skewed","",NA
13,"Ni60",0.558404708,"Skewed","",NA
13,"Ni60",0.397713577,"Skewed","",NA
13,"Ni60",0.335748513,"Skewed","",NA
13,"Ni60",0.501215688,"Skewed","",NA
13,"Ni60",0.711883295,"Skewed","",NA
13,"Ni60",0.735939422,"Skewed","",NA
13,"Ni60",0.597033238,"Skewed","",NA
13,"Ni60",0.941947892,"Skewed","",NA
13,"Ni60",0.237354812,"Skewed","",NA
13,"Ni60",0.248177791,"Skewed","",NA
13,"Ni60",0.564223817,"Skewed","",NA
13,"Ni60",0.457328676,"Skewed","",NA
13,"Ni60",0.454103353,"Skewed","",NA
13,"Ni60",0.61657699,"Skewed","",NA
13,"Ni60",0.513552348,"Skewed","",NA
13,"Ni60",0.263770953,"Skewed","",NA
13,"Ni60",0.657254505,"Skewed","",NA
13,"Ni60",0.523998901,"Skewed","",NA
13,"Ni60",0.961155004,"Skewed","",NA
13,"Ni60",0.413839715,"Skewed","",NA
13,"Ni60",0.517537361,"Skewed","",NA
13,"Ni60",0.467388371,"Skewed","",NA
13,"Ni60",0.671391447,"Skewed","",NA
13,"Ni60",0.460287127,"Skewed","",NA
13,"Ni60",0.532999565,"Skewed","",NA
13,"Ni60",0.348495516,"Skewed","",NA
13,"Ni60",0.435976337,"Skewed","",NA
13,"Ni60",0.217425373,"Skewed","",NA
13,"Ni60",0.526332585,"Skewed","",NA
13,"Ni60",0.442624069,"Skewed","",NA
13,"Ni60",0.810174988,"Skewed","",NA
13,"Ni60",0.466691233,"Skewed","",NA
13,"Ni60",0.331227072,"Skewed","",NA
13,"Ni60",0.392742413,"Skewed","",NA
13,"Ni60",0.626019867,"Skewed","",NA
13,"Ni60",0.580787309,"Skewed","",NA
13,"Ni60",0.678389422,"Skewed","",NA
13,"Ni60",0.611741344,"Skewed","",NA
13,"Ni60",0.394228817,"Skewed","",NA
13,"Ni60",0.356183254,"Skewed","",NA
13,"Ni60",0.424118021,"Skewed","",NA
13,"Ni60",0.528871613,"Skewed","",NA
13,"Ni60",0.103596911,"Skewed","",NA
13,"Ni60",0.474638459,"Skewed","",NA
13,"Ni60",0.473146911,"Skewed","",NA
13,"Ni60",0.648625262,"Skewed","",NA
13,"Ni60",0.481312123,"Skewed","",NA
13,"Ni60",0.436017971,"Skewed","",NA
13,"Ni60",0.561453863,"Skewed","",NA
13,"Ni60",0.609984914,"Skewed","",NA
14,"Cu63",7.365774443,"Skewed","",NA
14,"Cu63",8.068232162,"Skewed","",NA
14,"Cu63",8.369119967,"Skewed","",NA
14,"Cu63",9.385391901,"Skewed","",NA
14,"Cu63",9.068968246,"Skewed","",NA
14,"Cu63",7.99061821,"Skewed","",NA
14,"Cu63",7.753446611,"Skewed","",NA
14,"Cu63",8.769453642,"Skewed","",NA
14,"Cu63",10.54184451,"Skewed","",NA
14,"Cu63",11.4023106,"Skewed","",NA
14,"Cu63",9.009216564,"Skewed","",NA
14,"Cu63",7.815821533,"Skewed","",NA
14,"Cu63",8.078510967,"Skewed","",NA
14,"Cu63",7.678716213,"Skewed","",NA
14,"Cu63",8.714352455,"Skewed","",NA
14,"Cu63",8.210049211,"Skewed","",NA
14,"Cu63",8.917257802,"Skewed","",NA
14,"Cu63",9.307781365,"Skewed","",NA
14,"Cu63",7.147362305,"Skewed","",NA
14,"Cu63",9.772884761,"Skewed","",NA
14,"Cu63",8.393946855,"Skewed","",NA
14,"Cu63",8.497041668,"Skewed","",NA
14,"Cu63",7.785202054,"Skewed","",NA
14,"Cu63",8.254036512,"Skewed","",NA
14,"Cu63",9.790344993,"Skewed","",NA
14,"Cu63",9.598082224,"Skewed","",NA
14,"Cu63",7.963637224,"Skewed","",NA
14,"Cu63",9.834819834,"Skewed","",NA
14,"Cu63",7.129622025,"Skewed","",NA
14,"Cu63",8.155209049,"Skewed","",NA
14,"Cu63",9.877759959,"Skewed","",NA
14,"Cu63",9.047303663,"Skewed","",NA
14,"Cu63",9.254656223,"Skewed","",NA
14,"Cu63",7.915009769,"Skewed","",NA
14,"Cu63",8.673645197,"Skewed","",NA
14,"Cu63",8.010778517,"Skewed","",NA
14,"Cu63",8.170784221,"Skewed","",NA
14,"Cu63",10.5437839,"Skewed","",NA
14,"Cu63",10.62882252,"Skewed","",NA
14,"Cu63",10.01265879,"Skewed","",NA
14,"Cu63",7.961821032,"Skewed","",NA
14,"Cu63",12.46906564,"Skewed","",NA
14,"Cu63",9.150804313,"Skewed","",NA
14,"Cu63",7.940474489,"Skewed","",NA
14,"Cu63",9.452383658,"Skewed","",NA
14,"Cu63",10.12981681,"Skewed","",NA
14,"Cu63",10.61965904,"Skewed","",NA
14,"Cu63",10.96008996,"Skewed","",NA
14,"Cu63",8.892502011,"Skewed","",NA
14,"Cu63",8.52332821,"Skewed","",NA
14,"Cu63",8.560148602,"Skewed","",NA
14,"Cu63",8.541713392,"Skewed","",NA
14,"Cu63",7.98077336,"Skewed","",NA
14,"Cu63",7.996775967,"Skewed","",NA
14,"Cu63",9.322212792,"Skewed","",NA
14,"Cu63",7.828025186,"Skewed","",NA
14,"Cu63",8.712490171,"Skewed","",NA
14,"Cu63",12.30718419,"Skewed","",NA
14,"Cu63",7.944634898,"Skewed","",NA
14,"Cu63",10.06327187,"Skewed","",NA
14,"Cu63",2.865274479,"Skewed","",NA
14,"Cu63",10.12349973,"Skewed","",NA
14,"Cu63",9.157231774,"Skewed","",NA
14,"Cu63",12.49763922,"Skewed","",NA
14,"Cu63",9.541552967,"Skewed","",NA
14,"Cu63",9.604853021,"Skewed","",NA
14,"Cu63",7.178170997,"Skewed","",NA
14,"Cu63",9.014418148,"Skewed","",NA
14,"Cu63",7.953870903,"Skewed","",NA
14,"Cu63",8.610901141,"Skewed","",NA
14,"Cu63",7.029802735,"Skewed","",NA
14,"Cu63",10.00866151,"Skewed","",NA
14,"Cu63",8.948498535,"Skewed","",NA
14,"Cu63",10.45361002,"Skewed","",NA
14,"Cu63",10.07731824,"Skewed","",NA
14,"Cu63",8.388750546,"Skewed","",NA
14,"Cu63",10.88030508,"Skewed","",NA
14,"Cu63",7.502405809,"Skewed","",NA
14,"Cu63",8.02215102,"Skewed","",NA
14,"Cu63",9.436093725,"Skewed","",NA
14,"Cu63",8.811662634,"Skewed","",NA
14,"Cu63",10.62635445,"Skewed","",NA
14,"Cu63",10.42874914,"Skewed","",NA
14,"Cu63",10.8501455,"Skewed","",NA
14,"Cu63",6.531565081,"Skewed","",NA
14,"Cu63",12.51328723,"Skewed","",NA
14,"Cu63",9.722961324,"Skewed","",NA
14,"Cu63",9.687844615,"Skewed","",NA
14,"Cu63",8.606777368,"Skewed","",NA
14,"Cu63",9.8961868,"Skewed","",NA
14,"Cu63",8.528681136,"Skewed","",NA
14,"Cu63",8.45504422,"Skewed","",NA
14,"Cu63",9.368113921,"Skewed","",NA
14,"Cu63",10.74813615,"Skewed","",NA
14,"Cu63",9.979768347,"Skewed","",NA
14,"Cu63",9.558393903,"Skewed","",NA
14,"Cu63",11.69482839,"Skewed","",NA
14,"Cu63",11.35125481,"Skewed","",NA
14,"Cu63",9.872780868,"Skewed","",NA
14,"Cu63",10.76371232,"Skewed","",NA
14,"Cu63",9.276699344,"Skewed","",NA
14,"Cu63",8.6843114,"Skewed","",NA
14,"Cu63",12.38696718,"Skewed","",NA
14,"Cu63",8.5105207305,"Skewed","",NA
14,"Cu63",8.683659836,"Skewed","",NA
14,"Cu63",11.22160864,"Skewed","",NA
14,"Cu63",9.757613342,"Skewed","",NA
14,"Cu63",9.147222414,"Skewed","",NA
14,"Cu63",9.184106717,"Skewed","",NA
14,"Cu63",9.586713739,"Skewed","",NA
14,"Cu63",9.184117545,"Skewed","",NA
14,"Cu63",8.327044579,"Skewed","",NA
14,"Cu63",7.594453475,"Skewed","",NA
14,"Cu63",8.141917328,"Skewed","",NA
14,"Cu63",7.64700615,"Skewed","",NA
14,"Cu63",11.7825562,"Skewed","",NA
14,"Cu63",14.23775361,"Skewed","",NA
14,"Cu63",7.884282342,"Skewed","",NA
14,"Cu63",7.9581008,"Skewed","",NA
14,"Cu63",7.735152465,"Skewed","",NA
14,"Cu63",8.564303477,"Skewed","",NA
14,"Cu63",9.135274636,"Skewed","",NA
14,"Cu63",9.319036493,"Skewed","",NA
14,"Cu63",9.035842568,"Skewed","",NA
14,"Cu63",9.443879807,"Skewed","",NA
14,"Cu63",10.44966249,"Skewed","",NA
14,"Cu63",9.606136677,"Skewed","",NA
14,"Cu63",8.386859597,"Skewed","",NA
14,"Cu63",7.731465026,"Skewed","",NA
14,"Cu63",7.466279219,"Skewed","",NA
14,"Cu63",8.097390845,"Skewed","",NA
14,"Cu63",7.516001202,"Skewed","",NA
14,"Cu63",7.498290747,"Skewed","",NA
14,"Cu63",7.592533066,"Skewed","",NA
14,"Cu63",9.603194956,"Skewed","",NA
14,"Cu63",8.336689457,"Skewed","",NA
14,"Cu63",7.171191307,"Skewed","",NA
14,"Cu63",7.94703586,"Skewed","",NA
14,"Cu63",10.07549976,"Skewed","",NA
14,"Cu63",10.06339277,"Skewed","",NA
14,"Cu63",7.164186338,"Skewed","",NA
14,"Cu63",8.086246175,"Skewed","",NA
14,"Cu63",8.234598762,"Skewed","",NA
14,"Cu63",7.792413385,"Skewed","",NA
14,"Cu63",8.203799716,"Skewed","",NA
14,"Cu63",8.665935536,"Skewed","",NA
14,"Cu63",7.691034755,"Skewed","",NA
14,"Cu63",11.59137501,"Skewed","",NA
14,"Cu63",6.991733649,"Skewed","",NA
14,"Cu63",7.246151681,"Skewed","",NA
14,"Cu63",6.846920037,"Skewed","",NA
14,"Cu63",7.920614755,"Skewed","",NA
14,"Cu63",8.739050644,"Skewed","",NA
14,"Cu63",11.50492893,"Skewed","",NA
14,"Cu63",8.970424317,"Skewed","",NA
14,"Cu63",8.604907,"Skewed","",NA
14,"Cu63",9.777019425,"Skewed","",NA
14,"Cu63",10.21734614,"Skewed","",NA
14,"Cu63",7.910351528,"Skewed","",NA
14,"Cu63",8.577565177,"Skewed","",NA
14,"Cu63",9.434796272,"Skewed","",NA
14,"Cu63",11.61663678,"Skewed","",NA
14,"Cu63",9.474854354,"Skewed","",NA
14,"Cu63",10.86056767,"Skewed","",NA
14,"Cu63",10.76895591,"Skewed","",NA
14,"Cu63",7.100753402,"Skewed","",NA
14,"Cu63",8.548077131,"Skewed","",NA
14,"Cu63",9.146463413,"Skewed","",NA
14,"Cu63",10.15964674,"Skewed","",NA
14,"Cu63",9.066682739,"Skewed","",NA
14,"Cu63",10.11572616,"Skewed","",NA
14,"Cu63",7.817624071,"Skewed","",NA
14,"Cu63",6.519631587,"Skewed","",NA
14,"Cu63",7.619265011,"Skewed","",NA
14,"Cu63",8.33870803,"Skewed","",NA
14,"Cu63",10.97566465,"Skewed","",NA
14,"Cu63",7.35618905,"Skewed","",NA
14,"Cu63",7.459671477,"Skewed","",NA
14,"Cu63",10.0721739,"Skewed","",NA
14,"Cu63",8.382351899,"Skewed","",NA
14,"Cu63",9.014363983,"Skewed","",NA
14,"Cu63",10.07354796,"Skewed","",NA
14,"Cu63",12.12583235,"Skewed","",NA
14,"Cu63",7.675290783,"Skewed","",NA
14,"Cu63",9.226383355,"Skewed","",NA
14,"Cu63",8.859715282,"Skewed","",NA
14,"Cu63",7.64530598,"Skewed","",NA
14,"Cu63",8.069380166,"Skewed","",NA
14,"Cu63",8.937187201,"Skewed","",NA
14,"Cu63",9.646469499,"Skewed","",NA
14,"Cu63",9.466876888,"Skewed","",NA
14,"Cu63",11.67068814,"Skewed","",NA
14,"Cu63",8.190884533,"Skewed","",NA
14,"Cu63",8.486343565,"Skewed","",NA
14,"Cu63",10.1821249,"Skewed","",NA
14,"Cu63",8.340593771,"Skewed","",NA
14,"Cu63",8.186747397,"Skewed","",NA
14,"Cu63",9.716409917,"Skewed","",NA
14,"Cu63",8.561552081,"Skewed","",NA
14,"Cu63",10.86072493,"Skewed","",NA
14,"Cu63",10.14554514,"Skewed","",NA
14,"Cu63",8.797245405,"Skewed","",NA
14,"Cu63",10.43229935,"Skewed","",NA
14,"Cu63",10.42713387,"Skewed","",NA
14,"Cu63",10.51277934,"Skewed","",NA
14,"Cu63",7.566998041,"Skewed","",NA
14,"Cu63",8.610117356,"Skewed","",NA
14,"Cu63",9.491467803,"Skewed","",NA
14,"Cu63",10.16347694,"Skewed","",NA
14,"Cu63",9.837588447,"Skewed","",NA
14,"Cu63",11.18027038,"Skewed","",NA
14,"Cu63",12.03509792,"Skewed","",NA
14,"Cu63",8.696161479,"Skewed","",NA
14,"Cu63",7.546654022,"Skewed","",NA
14,"Cu63",10.1434538,"Skewed","",NA
14,"Cu63",6.641191915,"Skewed","",NA
14,"Cu63",10.52404459,"Skewed","",NA
15,"Zn66",22.06969766,"Skewed","",NA
15,"Zn66",10.1086613,"Skewed","",NA
15,"Zn66",24.30491035,"Skewed","",NA
15,"Zn66",17.75315743,"Skewed","",NA
15,"Zn66",16.65683944,"Skewed","",NA
15,"Zn66",12.19792217,"Skewed","",NA
15,"Zn66",16.61125163,"Skewed","",NA
15,"Zn66",14.5029827,"Skewed","",NA
15,"Zn66",29.60502854,"Skewed","",NA
15,"Zn66",17.16506786,"Skewed","",NA
15,"Zn66",14.58656406,"Skewed","",NA
15,"Zn66",15.03511334,"Skewed","",NA
15,"Zn66",13.77556841,"Skewed","",NA
15,"Zn66",20.46661829,"Skewed","",NA
15,"Zn66",12.98976758,"Skewed","",NA
15,"Zn66",20.04854825,"Skewed","",NA
15,"Zn66",11.96446285,"Skewed","",NA
15,"Zn66",13.46350072,"Skewed","",NA
15,"Zn66",8.38328775,"Skewed","",NA
15,"Zn66",13.06680724,"Skewed","",NA
15,"Zn66",14.50026231,"Skewed","",NA
15,"Zn66",23.67989958,"Skewed","",NA
15,"Zn66",27.60041524,"Skewed","",NA
15,"Zn66",16.07244365,"Skewed","",NA
15,"Zn66",11.05692587,"Skewed","",NA
15,"Zn66",15.21069722,"Skewed","",NA
15,"Zn66",9.94854946,"Skewed","",NA
15,"Zn66",18.47059201,"Skewed","",NA
15,"Zn66",10.95851576,"Skewed","",NA
15,"Zn66",14.51636066,"Skewed","",NA
15,"Zn66",20.38073391,"Skewed","",NA
15,"Zn66",49.72979495,"Skewed","",NA
15,"Zn66",15.28787922,"Skewed","",NA
15,"Zn66",26.17744391,"Skewed","",NA
15,"Zn66",18.57385284,"Skewed","",NA
15,"Zn66",13.61154574,"Skewed","",NA
15,"Zn66",15.55863734,"Skewed","",NA
15,"Zn66",11.38225146,"Skewed","",NA
15,"Zn66",14.05422407,"Skewed","",NA
15,"Zn66",14.79421868,"Skewed","",NA
15,"Zn66",17.44444235,"Skewed","",NA
15,"Zn66",26.06457604,"Skewed","",NA
15,"Zn66",19.05601677,"Skewed","",NA
15,"Zn66",9.821068494,"Skewed","",NA
15,"Zn66",12.80804301,"Skewed","",NA
15,"Zn66",11.29487349,"Skewed","",NA
15,"Zn66",18.2188372,"Skewed","",NA
15,"Zn66",10.46485043,"Skewed","",NA
15,"Zn66",13.69669785,"Skewed","",NA
15,"Zn66",47.22422859,"Skewed","",NA
15,"Zn66",11.22491432,"Skewed","",NA
15,"Zn66",23.37398444,"Skewed","",NA
15,"Zn66",14.92123862,"Skewed","",NA
15,"Zn66",20.23779235,"Skewed","",NA
15,"Zn66",11.22448925,"Skewed","",NA
15,"Zn66",37.6261626,"Skewed","",NA
15,"Zn66",15.4263278,"Skewed","",NA
15,"Zn66",14.12670162,"Skewed","",NA
15,"Zn66",15.27716299,"Skewed","",NA
15,"Zn66",12.89220875,"Skewed","",NA
15,"Zn66",15.76227412,"Skewed","",NA
15,"Zn66",33.79490372,"Skewed","",NA
15,"Zn66",33.0274552,"Skewed","",NA
15,"Zn66",9.768269734,"Skewed","",NA
15,"Zn66",11.87137457,"Skewed","",NA
15,"Zn66",26.68842175,"Skewed","",NA
15,"Zn66",23.557054,"Skewed","",NA
15,"Zn66",14.43814026,"Skewed","",NA
15,"Zn66",16.26677181,"Skewed","",NA
15,"Zn66",12.61499723,"Skewed","",NA
15,"Zn66",9.79212354,"Skewed","",NA
15,"Zn66",10.5968781,"Skewed","",NA
15,"Zn66",21.8914469,"Skewed","",NA
15,"Zn66",12.30678184,"Skewed","",NA
15,"Zn66",21.46331476,"Skewed","",NA
15,"Zn66",19.84398398,"Skewed","",NA
15,"Zn66",12.95059824,"Skewed","",NA
15,"Zn66",19.18316957,"Skewed","",NA
15,"Zn66",13.51005423,"Skewed","",NA
15,"Zn66",13.09253445,"Skewed","",NA
15,"Zn66",55.75454164,"Skewed","",NA
15,"Zn66",10.32545584,"Skewed","",NA
15,"Zn66",15.32844446,"Skewed","",NA
15,"Zn66",17.83836278,"Skewed","",NA
15,"Zn66",27.26134964,"Skewed","",NA
15,"Zn66",24.12704557,"Skewed","",NA
15,"Zn66",9.818700937,"Skewed","",NA
15,"Zn66",24.61474222,"Skewed","",NA
15,"Zn66",15.07223825,"Skewed","",NA
15,"Zn66",15.69525322,"Skewed","",NA
15,"Zn66",14.93067803,"Skewed","",NA
15,"Zn66",22.97116182,"Skewed","",NA
15,"Zn66",28.33929845,"Skewed","",NA
15,"Zn66",13.22774692,"Skewed","",NA
15,"Zn66",11.58847939,"Skewed","",NA
15,"Zn66",28.34340152,"Skewed","",NA
15,"Zn66",16.02164792,"Skewed","",NA
15,"Zn66",18.63938728,"Skewed","",NA
15,"Zn66",15.82191107,"Skewed","",NA
15,"Zn66",22.28840106,"Skewed","",NA
15,"Zn66",12.1112629,"Skewed","",NA
15,"Zn66",19.49503192,"Skewed","",NA
15,"Zn66",24.45799437,"Skewed","",NA
15,"Zn66",16.42025491,"Skewed","",NA
15,"Zn66",11.11111025,"Skewed","",NA
15,"Zn66",14.32985224,"Skewed","",NA
15,"Zn66",31.3514576,"Skewed","",NA
15,"Zn66",15.62421656,"Skewed","",NA
15,"Zn66",17.64259856,"Skewed","",NA
15,"Zn66",14.01358931,"Skewed","",NA
15,"Zn66",13.73207836,"Skewed","",NA
15,"Zn66",18.87792308,"Skewed","",NA
15,"Zn66",14.78068172,"Skewed","",NA
15,"Zn66",14.87039027,"Skewed","",NA
15,"Zn66",15.03928427,"Skewed","",NA
15,"Zn66",16.07398706,"Skewed","",NA
15,"Zn66",14.67245807,"Skewed","",NA
15,"Zn66",12.87347841,"Skewed","",NA
15,"Zn66",11.44014252,"Skewed","",NA
15,"Zn66",17.42865088,"Skewed","",NA
15,"Zn66",9.925452986,"Skewed","",NA
15,"Zn66",14.74478788,"Skewed","",NA
15,"Zn66",10.99926807,"Skewed","",NA
15,"Zn66",21.30959204,"Skewed","",NA
15,"Zn66",24.68983834,"Skewed","",NA
15,"Zn66",17.58295208,"Skewed","",NA
15,"Zn66",12.10498876,"Skewed","",NA
15,"Zn66",17.93050207,"Skewed","",NA
15,"Zn66",17.64598202,"Skewed","",NA
15,"Zn66",15.83821352,"Skewed","",NA
15,"Zn66",14.43072409,"Skewed","",NA
15,"Zn66",10.96460051,"Skewed","",NA
15,"Zn66",17.65165616,"Skewed","",NA
15,"Zn66",14.42895843,"Skewed","",NA
15,"Zn66",11.84216592,"Skewed","",NA
15,"Zn66",9.951086884,"Skewed","",NA
15,"Zn66",20.68410102,"Skewed","",NA
15,"Zn66",16.47552982,"Skewed","",NA
15,"Zn66",22.14557074,"Skewed","",NA
15,"Zn66",10.79537996,"Skewed","",NA
15,"Zn66",15.1372259,"Skewed","",NA
15,"Zn66",11.68438163,"Skewed","",NA
15,"Zn66",8.118991264,"Skewed","",NA
15,"Zn66",11.66179015,"Skewed","",NA
15,"Zn66",13.87087935,"Skewed","",NA
15,"Zn66",20.83881983,"Skewed","",NA
15,"Zn66",20.17305779,"Skewed","",NA
15,"Zn66",26.2750171,"Skewed","",NA
15,"Zn66",19.85361034,"Skewed","",NA
15,"Zn66",26.91556114,"Skewed","",NA
15,"Zn66",11.29227093,"Skewed","",NA
15,"Zn66",15.05374575,"Skewed","",NA
15,"Zn66",18.1879372,"Skewed","",NA
15,"Zn66",10.83746423,"Skewed","",NA
15,"Zn66",12.59795709,"Skewed","",NA
15,"Zn66",21.90346552,"Skewed","",NA
15,"Zn66",19.30006123,"Skewed","",NA
15,"Zn66",14.19878985,"Skewed","",NA
15,"Zn66",7.940699054,"Skewed","",NA
15,"Zn66",9.255862838,"Skewed","",NA
15,"Zn66",11.82050524,"Skewed","",NA
15,"Zn66",33.75596038,"Skewed","",NA
15,"Zn66",10.50263302,"Skewed","",NA
15,"Zn66",14.37236939,"Skewed","",NA
15,"Zn66",24.18414658,"Skewed","",NA
15,"Zn66",11.56385113,"Skewed","",NA
15,"Zn66",8.9332139,"Skewed","",NA
15,"Zn66",22.21907861,"Skewed","",NA
15,"Zn66",18.10938562,"Skewed","",NA
15,"Zn66",10.16648192,"Skewed","",NA
15,"Zn66",16.46818649,"Skewed","",NA
15,"Zn66",23.75834423,"Skewed","",NA
15,"Zn66",12.54172452,"Skewed","",NA
15,"Zn66",21.29832077,"Skewed","",NA
15,"Zn66",12.7317425,"Skewed","",NA
15,"Zn66",13.22010061,"Skewed","",NA
15,"Zn66",9.564173179,"Skewed","",NA
15,"Zn66",20.0096472,"Skewed","",NA
15,"Zn66",22.94883127,"Skewed","",NA
15,"Zn66",13.96422228,"Skewed","",NA
15,"Zn66",25.23684673,"Skewed","",NA
15,"Zn66",21.8082587,"Skewed","",NA
15,"Zn66",11.79577158,"Skewed","",NA
15,"Zn66",9.407053007,"Skewed","",NA
15,"Zn66",15.61621966,"Skewed","",NA
15,"Zn66",17.82650007,"Skewed","",NA
15,"Zn66",21.70112353,"Skewed","",NA
15,"Zn66",12.71414904,"Skewed","",NA
15,"Zn66",22.57758903,"Skewed","",NA
15,"Zn66",11.87576401,"Skewed","",NA
15,"Zn66",15.29146159,"Skewed","",NA
15,"Zn66",12.83958709,"Skewed","",NA
15,"Zn66",10.97259953,"Skewed","",NA
15,"Zn66",11.49167943,"Skewed","",NA
15,"Zn66",29.37169866,"Skewed","",NA
15,"Zn66",9.795806574,"Skewed","",NA
15,"Zn66",9.445370025,"Skewed","",NA
15,"Zn66",13.27504075,"Skewed","",NA
15,"Zn66",11.49450268,"Skewed","",NA
15,"Zn66",12.77292286,"Skewed","",NA
15,"Zn66",13.87364255,"Skewed","",NA
15,"Zn66",32.66721551,"Skewed","",NA
15,"Zn66",54.72056664,"Skewed","",NA
15,"Zn66",31.22054202,"Skewed","",NA
15,"Zn66",19.01291279,"Skewed","",NA
15,"Zn66",9.726756407,"Skewed","",NA
15,"Zn66",13.84309808,"Skewed","",NA
15,"Zn66",12.59118957,"Skewed","",NA
15,"Zn66",19.91276786,"Skewed","",NA
15,"Zn66",18.41434432,"Skewed","",NA
15,"Zn66",20.1883416,"Skewed","",NA
15,"Zn66",14.59656163,"Skewed","",NA
15,"Zn66",17.62873571,"Skewed","",NA
15,"Zn66",21.09916505,"Skewed","",NA
15,"Zn66",21.34724087,"Skewed","",NA
15,"Zn66",11.86851938,"Skewed","",NA
15,"Zn66",16.14658884,"Skewed","",NA
16,"As75",0.004603502,"Skewed","",NA
16,"As75",0.005609539,"Skewed","",NA
16,"As75",0.005811993,"Skewed","",NA
16,"As75",0.004597548,"Skewed","",NA
16,"As75",0.013593336,"Skewed","",NA
16,"As75",0.004382589,"Skewed","",NA
16,"As75",0.008325781,"Skewed","",NA
16,"As75",0.005118577,"Skewed","",NA
16,"As75",0.037091722,"Skewed","",NA
